a_max_b_random_00 len1=500000 len2=60309 qn=439691 in=54962 nblk=8 Fi=131072 Fl=131072 Fc=65536 cyc=1 blkW=5.243e+07
burnikel_ziegler_bound_00 len1=312 len2=156 qn=156 in=78 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=313 len2=156 qn=157 in=79 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=314 len2=157 qn=157 in=79 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=315 len2=157 qn=158 in=79 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=316 len2=158 qn=158 in=79 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=317 len2=158 qn=159 in=80 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=318 len2=159 qn=159 in=80 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=319 len2=159 qn=160 in=80 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=320 len2=160 qn=160 in=80 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=321 len2=160 qn=161 in=81 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=322 len2=161 qn=161 in=81 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=323 len2=161 qn=162 in=81 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=324 len2=162 qn=162 in=81 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=325 len2=162 qn=163 in=82 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=326 len2=163 qn=163 in=82 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=327 len2=163 qn=164 in=82 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=328 len2=164 qn=164 in=82 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=329 len2=164 qn=165 in=83 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=330 len2=165 qn=165 in=83 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=331 len2=165 qn=166 in=83 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=332 len2=166 qn=166 in=83 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=333 len2=166 qn=167 in=84 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=334 len2=167 qn=167 in=84 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=335 len2=167 qn=168 in=84 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=336 len2=168 qn=168 in=84 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=337 len2=168 qn=169 in=85 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=338 len2=169 qn=169 in=85 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=339 len2=169 qn=170 in=85 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=340 len2=170 qn=170 in=85 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=341 len2=170 qn=171 in=86 nblk=2 Fi=192 Fl=256 Fc=192 cyc=0 blkW=1.638e+04
burnikel_ziegler_bound_00 len1=342 len2=171 qn=171 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=343 len2=171 qn=172 in=86 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=344 len2=172 qn=172 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=345 len2=172 qn=173 in=87 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=346 len2=173 qn=173 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=347 len2=173 qn=174 in=87 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=348 len2=174 qn=174 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=349 len2=174 qn=175 in=88 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=350 len2=175 qn=175 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=351 len2=175 qn=176 in=88 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=352 len2=176 qn=176 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=353 len2=176 qn=177 in=89 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=354 len2=177 qn=177 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=355 len2=177 qn=178 in=89 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=356 len2=178 qn=178 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=357 len2=178 qn=179 in=90 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=358 len2=179 qn=179 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=359 len2=179 qn=180 in=90 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=360 len2=180 qn=180 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=361 len2=180 qn=181 in=91 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=362 len2=181 qn=181 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=363 len2=181 qn=182 in=91 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=364 len2=182 qn=182 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=365 len2=182 qn=183 in=92 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=366 len2=183 qn=183 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=367 len2=183 qn=184 in=92 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=368 len2=184 qn=184 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=369 len2=184 qn=185 in=93 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=370 len2=185 qn=185 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=371 len2=185 qn=186 in=93 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=372 len2=186 qn=186 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=373 len2=186 qn=187 in=94 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=374 len2=187 qn=187 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=375 len2=187 qn=188 in=94 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=376 len2=188 qn=188 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=377 len2=188 qn=189 in=95 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=378 len2=189 qn=189 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=379 len2=189 qn=190 in=95 nblk=2 Fi=192 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=380 len2=190 qn=190 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=381 len2=190 qn=191 in=96 nblk=2 Fi=256 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=382 len2=191 qn=191 in=64 nblk=3 Fi=192 Fl=256 Fc=192 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=383 len2=191 qn=192 in=96 nblk=2 Fi=256 Fl=384 Fc=192 cyc=1 blkW=1.901e+04
burnikel_ziegler_bound_00 len1=384 len2=192 qn=192 in=64 nblk=3 Fi=192 Fl=256 Fc=256 cyc=0 blkW=2.458e+04
burnikel_ziegler_bound_00 len1=385 len2=192 qn=193 in=97 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=386 len2=193 qn=193 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_00 len1=387 len2=193 qn=194 in=97 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=388 len2=194 qn=194 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_00 len1=389 len2=194 qn=195 in=98 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=390 len2=195 qn=195 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_00 len1=391 len2=195 qn=196 in=98 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=392 len2=196 qn=196 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_00 len1=393 len2=196 qn=197 in=99 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=394 len2=197 qn=197 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_00 len1=395 len2=197 qn=198 in=99 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=396 len2=198 qn=198 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_00 len1=397 len2=198 qn=199 in=100 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=398 len2=199 qn=199 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_00 len1=399 len2=199 qn=200 in=100 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=400 len2=200 qn=200 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_00 len1=401 len2=200 qn=201 in=101 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=402 len2=201 qn=201 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_00 len1=403 len2=201 qn=202 in=101 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=404 len2=202 qn=202 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_00 len1=405 len2=202 qn=203 in=102 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=406 len2=203 qn=203 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_00 len1=407 len2=203 qn=204 in=102 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=408 len2=204 qn=204 in=64 nblk=4 Fi=192 Fl=384 Fc=256 cyc=0 blkW=5.275e+04
burnikel_ziegler_bound_00 len1=409 len2=204 qn=205 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=410 len2=205 qn=205 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=411 len2=205 qn=206 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=412 len2=206 qn=206 in=103 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=413 len2=206 qn=207 in=104 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=414 len2=207 qn=207 in=104 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=415 len2=207 qn=208 in=104 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=416 len2=208 qn=208 in=104 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=417 len2=208 qn=209 in=105 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=418 len2=209 qn=209 in=105 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=419 len2=209 qn=210 in=105 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=420 len2=210 qn=210 in=105 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=421 len2=210 qn=211 in=106 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=422 len2=211 qn=211 in=106 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=423 len2=211 qn=212 in=106 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=424 len2=212 qn=212 in=106 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=425 len2=212 qn=213 in=107 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=426 len2=213 qn=213 in=107 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=427 len2=213 qn=214 in=107 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=428 len2=214 qn=214 in=107 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=429 len2=214 qn=215 in=108 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=430 len2=215 qn=215 in=108 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=431 len2=215 qn=216 in=108 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=432 len2=216 qn=216 in=108 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=433 len2=216 qn=217 in=109 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=434 len2=217 qn=217 in=109 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=435 len2=217 qn=218 in=109 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=436 len2=218 qn=218 in=109 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=437 len2=218 qn=219 in=110 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=438 len2=219 qn=219 in=110 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=439 len2=219 qn=220 in=110 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=440 len2=220 qn=220 in=110 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=441 len2=220 qn=221 in=111 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=442 len2=221 qn=221 in=111 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=443 len2=221 qn=222 in=111 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=444 len2=222 qn=222 in=111 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=445 len2=222 qn=223 in=112 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=446 len2=223 qn=223 in=112 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=447 len2=223 qn=224 in=112 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=448 len2=224 qn=224 in=112 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=449 len2=224 qn=225 in=113 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=450 len2=225 qn=225 in=113 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=451 len2=225 qn=226 in=113 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=452 len2=226 qn=226 in=113 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=453 len2=226 qn=227 in=114 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=454 len2=227 qn=227 in=114 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=455 len2=227 qn=228 in=114 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=456 len2=228 qn=228 in=114 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=457 len2=228 qn=229 in=115 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=458 len2=229 qn=229 in=115 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=459 len2=229 qn=230 in=115 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=460 len2=230 qn=230 in=115 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=461 len2=230 qn=231 in=116 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=462 len2=231 qn=231 in=116 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=463 len2=231 qn=232 in=116 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=464 len2=232 qn=232 in=116 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=465 len2=232 qn=233 in=117 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=466 len2=233 qn=233 in=117 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=467 len2=233 qn=234 in=117 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=468 len2=234 qn=234 in=117 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=469 len2=234 qn=235 in=118 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=470 len2=235 qn=235 in=118 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=471 len2=235 qn=236 in=118 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=472 len2=236 qn=236 in=118 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=473 len2=236 qn=237 in=119 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=474 len2=237 qn=237 in=119 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=475 len2=237 qn=238 in=119 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=476 len2=238 qn=238 in=119 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=477 len2=238 qn=239 in=120 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=478 len2=239 qn=239 in=120 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=479 len2=239 qn=240 in=120 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=480 len2=240 qn=240 in=120 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=481 len2=240 qn=241 in=121 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=482 len2=241 qn=241 in=121 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=483 len2=241 qn=242 in=121 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=484 len2=242 qn=242 in=121 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=485 len2=242 qn=243 in=122 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=486 len2=243 qn=243 in=122 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=487 len2=243 qn=244 in=122 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=488 len2=244 qn=244 in=122 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=489 len2=244 qn=245 in=123 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=490 len2=245 qn=245 in=123 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=491 len2=245 qn=246 in=123 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=492 len2=246 qn=246 in=123 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=493 len2=246 qn=247 in=124 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=494 len2=247 qn=247 in=124 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=495 len2=247 qn=248 in=124 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
burnikel_ziegler_bound_00 len1=496 len2=248 qn=248 in=124 nblk=2 Fi=256 Fl=384 Fc=256 cyc=1 blkW=2.138e+04
